,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,bario,year
177,18,0,0,18,,"162,8",-,-,"162,8",,"1.008,6",-,"1.008,6",,"4.970,6",-,"4.970,6",4 21. Pedralbes,2014-01-01
178,6,0,0,6,,"109,4",-,-,"109,4",,"623,0",-,"623,0",,"4.684,9",-,"4.684,9","5 22. Vallvidrera, el Tibidabo i les Planes",2014-01-01
179,40,0,0,40,,"126,5",-,-,"126,5",,"551,0",-,"551,0",,"4.020,7",-,"4.020,7",5 23. Sarrià,2014-01-01
180,28,2,0,26,,"134,7","180,0",-,"130,9",,"597,0",-,"606,9",,"4.461,9",-,"4.620,8",5 24. les Tres Torres,2014-01-01
181,62,20,0,42,,"149,6","148,6",-,"150,0",,"623,4","807,4","541,6",,"3.855,6","4.227,4","3.690,4",5 25. Sant Gervasi - la Bonanova,2014-01-01
182,92,27,0,65,,"132,2","149,0",-,"125,4",,"447,8","430,4","455,1",,"3.257,4","3.112,8","3.317,9",5 26. Sant Gervasi - Galvany,2014-01-01
183,74,12,0,62,,"102,3","105,8",-,"101,7",,"271,8","250,9","276,0",,"2.722,4","2.412,6","2.785,5",5 27. el Putxet i el Farró,2014-01-01
184,30,14,0,16,,"85,6","85,5",-,"85,7",,"216,2","213,7","218,4",,"2.483,8","2.511,4","2.459,9",6 28. Vallcarca i els Penitents,2014-01-01
185,10,7,0,3,,"99,3","113,3",-,"66,7",,"154,7","154,5","155,0",,"1.744,1","1.465,8","2.393,7",6 29. el Coll,2014-01-01
186,42,0,0,42,,"85,1",-,-,"85,1",,"222,7",-,"222,7",,"2.709,0",-,"2.709,0",6 30. la Salut,2014-01-01
187,90,1,0,89,,"84,5","187,0",-,"83,3",,"277,5",-,"272,8",,"3.041,3",-,"3.035,8",6 31. la Vila de Gràcia,2014-01-01
188,60,5,2,53,,"88,1","75,4","49,0","91,1",,"241,3","283,2","236,5",,"2.608,6","3.963,0","2.451,1","6 32. el Camp d""en Grassot i Gràcia Nova",2014-01-01
189,66,2,0,64,,"77,0","74,0",-,"77,1",,"166,8",-,"168,2",,"2.153,6",-,"2.168,9",7 33. el Baix Guinardó,2014-01-01
190,2,0,0,2,,"79,0",-,-,"79,0",,-,-,-,,-,-,-,7 34. Can Baró,2014-01-01
191,66,0,0,66,,"71,7",-,-,"71,7",,"159,4",-,"159,4",,"2.308,0",-,"2.308,0",7 35. el Guinardó,2014-01-01
192,6,0,0,6,,"98,8",-,-,"98,8",,"277,6",-,"277,6",,"3.407,0",-,"3.407,0","7 36. la Font d""en Fargues",2014-01-01
193,39,21,0,18,,"74,6","83,7",-,"63,9",,"157,1","209,7","86,9",,"1.557,1","1.719,9","1.340,1",7 37. el Carmel,2014-01-01
194,11,3,0,8,,"73,9","65,3",-,"77,1",,"115,6","76,7","132,3",,"1.470,3","1.184,7","1.592,6",7 38. la Teixonera,2014-01-01
195,4,2,0,2,,"59,8","66,0",-,"53,5",,"70,3",-,-,,"1.206,6",-,-,7 39. Sant Genís dels Agudells,2014-01-01
196,6,1,0,5,,"61,0","59,0",-,"61,4",,"81,0",-,"88,8",,"1.408,1",-,"1.548,3",7 40. Montbau,2014-01-01
197,4,1,0,3,,"60,3","85,0",-,"52,0",,"124,3",-,"116,0",,"2.110,8",-,"2.230,1","7 41. la Vall d""Hebron",2014-01-01
198,1,0,0,1,,"37,0",-,-,"37,0",,-,-,-,,-,-,-,7 42. la Clota,2014-01-01
199,36,4,0,32,,"71,0","57,5",-,"72,7",,"129,9","90,1","137,1",,"1.800,3","1.554,8","1.845,0",7 43. Horta,2014-01-01
200,14,0,0,14,,"68,2",-,-,"68,2",,"125,1",-,"125,1",,"1.782,4",-,"1.782,4",8 44. Vilapicina i la Torre Llobeta,2014-01-01
201,39,0,0,39,,"69,8",-,-,"69,8",,"114,9",-,"114,9",,"1.628,4",-,"1.628,4",8 45. Porta,2014-01-01
202,8,0,0,8,,"62,0",-,-,"62,0",,"112,5",-,"112,5",,"1.635,2",-,"1.635,2",8 46. el Turó de la Peira,2014-01-01
203,0,0,0,0,,-,-,-,-,,-,-,-,,-,-,-,8 47. Can Peguera,2014-01-01
204,13,0,0,13,,"77,4",-,-,"77,4",,"147,7",-,"147,7",,"1.848,8",-,"1.848,8",8 48. la Guineueta,2014-01-01
205,9,0,0,9,,"65,3",-,-,"65,3",,-,-,-,,-,-,-,8 49. Canyelles,2014-01-01
206,14,0,0,14,,"57,1",-,-,"57,1",,"90,0",-,"90,0",,"1.369,1",-,"1.369,1",8 50. les Roquetes,2014-01-01
207,30,0,0,30,,"73,1",-,-,"73,1",,"92,6",-,"92,6",,"1.444,8",-,"1.444,8",8 51. Verdun,2014-01-01
208,27,0,0,27,,"61,2",-,-,"61,2",,"94,2",-,"94,2",,"1.447,0",-,"1.447,0",8 52. la Prosperitat,2014-01-01
209,7,0,0,7,,"50,0",-,-,"50,0",,"46,6",-,"46,6",,"977,1",-,"977,1",8 53. la Trinitat Nova,2014-01-01
210,0,0,0,0,,-,-,-,-,,-,-,-,,-,-,-,8 54. Torre Baró,2014-01-01
211,4,0,0,4,,"55,3",-,-,"55,3",,"44,0",-,"44,0",,"830,2",-,"830,2",8 55. Ciutat Meridiana,2014-01-01
212,2,0,0,2,,"95,0",-,-,"95,0",,-,-,-,,-,-,-,8 56. Vallbona,2014-01-01
213,39,1,0,38,,"78,7","112,0",-,"77,8",,"159,8",-,"146,9",,"1.945,0",-,"1.846,0",9 57. la Trinitat Vella,2014-01-01
214,2,0,0,2,,"57,0",-,-,"57,0",,-,-,-,,-,-,-,9 58. Baró de Viver,2014-01-01
215,10,0,0,10,,"67,6",-,-,"67,6",,"85,8",-,"85,8",,"1.429,6",-,"1.429,6",9 59. el Bon Pastor,2014-01-01
216,61,0,0,61,,"70,5",-,-,"70,5",,"140,2",-,"140,2",,"1.999,4",-,"1.999,4",9 60. Sant Andreu,2014-01-01
217,72,0,0,72,,"77,4",-,-,"77,4",,"144,5",-,"144,5",,"2.075,1",-,"2.075,1",9 61. la Sagrera,2014-01-01
218,55,0,0,55,,"68,9",-,-,"68,9",,"110,2",-,"110,2",,"1.736,1",-,"1.736,1",9 62. el Congrés i els Indians,2014-01-01
219,24,2,0,22,,"109,4","93,0",-,"111,2",,"311,4",-,"339,7",,"2.470,8",-,"2.598,4",9 63. Navas,2014-01-01
220,80,2,0,78,,"74,5","84,5",-,"74,2",,"224,3",-,"225,5",,"2.639,2",-,"2.652,2","10 64. el Camp de l""Arpa del Clot",2014-01-01
221,101,4,0,97,,"74,9","79,0",-,"74,7",,"188,7","316,3","181,3",,"2.645,5","4.044,5","2.564,4",10 65. el Clot,2014-01-01
222,18,2,0,16,,"79,6","58,0",-,"80,9",,"205,3",-,"213,3",,"2.443,4",-,"2.508,6",10 66. el Parc i la Llacuna del Poblenou,2014-01-01
223,9,2,0,7,,"85,4","76,0",-,"88,1",,"205,3",-,"205,9",,"2.350,3",-,"2.257,9",10 67. la Vila Olímpica del Poblenou,2014-01-01
224,36,10,2,24,,"73,2","79,9","70,0","70,7",,"234,4","283,0","212,3",,"3.165,5","3.476,7","3.024,0",10 68. el Poblenou,2014-01-01
225,25,6,0,19,,"101,6","98,0",-,"102,5",,"677,3","620,1","692,3",,"6.446,5","6.070,9","6.545,3",10 69. Diagonal Mar i el Front Marítim del Poblenou,2014-01-01
226,121,41,37,43,,"63,5","66,1","68,0","56,4",,"133,1","176,4","81,9",,"2.046,9","2.563,0","1.436,9",10 70. el Besòs i el Maresme,2014-01-01
227,11,2,0,9,,"77,2","78,5",-,"76,9",,"350,1",-,"349,5",,"4.336,2",-,"4.362,1",10 71. Provençals del Poblenou,2014-01-01
228,32,10,0,22,,"72,0","75,7",-,"70,2",,"181,2","194,5","166,4",,"2.303,8","2.424,9","2.169,3",10 72. Sant Martí de Provençals,2014-01-01
229,48,2,1,45,,"73,0","55,0","50,0","74,3",,"104,0",-,"106,6",,"1.435,3",-,"1.441,6",10 73. la Verneda i la Pau,2014-01-01
230,46,10,0,36,,-,-,-,-,,-,-,-,,-,-,-,NC,2014-01-01
231,,,,,,,,,,,,,,,,,,empty,2014-04-01
232,2.885,277,21,2.587,,"85,1","87,3","67,6","85,0",,"263,7","281,9","261,1",,"2.741,6","2.997,4","2.705,2",Global,2014-04-01
233,,,,,,,,,,,,,,,,,,empty,2014-04-01
234,90,3,0,87,,"63,1","49,3",-,"63,6",,"132,8","93,3","134,3",,"1.900,1","2.042,1","1.894,9",1 1. el Raval,2014-04-01
235,95,11,0,84,,"93,4","85,3",-,"96,2",,"227,3","228,5","226,9",,"2.415,9","2.612,0","2.344,0",1 2. el Barri Gòtic,2014-04-01
236,37,12,0,25,,"42,6","44,2",-,"41,8",,"139,9","177,0","121,4",,"3.421,4","3.788,5","3.237,8",1 3. la Barceloneta,2014-04-01
237,67,12,0,55,,"76,5","52,4",-,"81,5",,"172,1","137,1","179,7",,"2.445,6","2.511,1","2.431,4","1 4. Sant Pere, Santa Caterina i la Ribera",2014-04-01
238,62,9,0,53,,"95,6","78,8",-,"98,6",,"393,6","514,2","370,0",,"3.968,8","6.464,1","3.480,6",2 5. el Fort Pienc,2014-04-01
239,17,2,0,15,,"65,3","60,0",-,"66,1",,"150,2",-,"141,5",,"2.516,4",-,"2.373,3",2 6. la Sagrada Família,2014-04-01
240,123,7,5,111,,"109,8","83,3","67,4","113,7",,"380,7","169,7","395,0",,"3.240,6","2.468,8","3.293,3","2 7. la Dreta de l""Eixample",2014-04-01
241,77,0,0,77,,"95,0",-,-,"95,0",,"342,2",-,"342,2",,"3.142,0",-,"3.142,0","2 8. l""Antiga Esquerra de l""Eixample",2014-04-01
242,55,0,0,55,,"76,8",-,-,"76,8",,"263,5",-,"263,5",,"3.389,8",-,"3.389,8","2 9. la Nova Esquerra de l""Eixample",2014-04-01
243,26,0,0,26,,"88,5",-,-,"88,5",,"196,2",-,"196,2",,"2.258,0",-,"2.258,0",2 10. Sant Antoni,2014-04-01
244,83,0,0,83,,"61,4",-,-,"61,4",,"92,3",-,"92,3",,"1.385,5",-,"1.385,5",3 11. el Poble Sec - AEI Parc Montjuïc,2014-04-01
245,0,0,0,0,,-,-,-,-,,-,-,-,,-,-,-,3 12. la Marina del Prat Vermell - AEI Zona Franca,2014-04-01
246,20,0,0,20,,"69,3",-,-,"69,3",,"160,0",-,"160,0",,"2.439,9",-,"2.439,9",3 13. la Marina de Port,2014-04-01
247,7,0,0,7,,"65,7",-,-,"65,7",,"123,0",-,"123,0",,"1.888,4",-,"1.888,4",3 14. la Font de la Guatlla,2014-04-01
248,17,0,0,17,,"76,1",-,-,"76,1",,"206,1",-,"206,1",,"2.501,0",-,"2.501,0",3 15. Hostafrancs,2014-04-01
249,22,4,0,18,,"63,9","69,0",-,"62,7",,"112,0","84,3","167,5",,"1.524,8","1.232,8","2.108,9",3 16. la Bordeta,2014-04-01
250,15,2,0,13,,"60,9","83,5",-,"57,2",,"368,3",-,"85,0",,"4.690,3",-,"1.847,8",3 17. Sants - Badal,2014-04-01
251,53,0,0,53,,"72,1",-,-,"72,1",,"161,6",-,"161,6",,"2.177,3",-,"2.177,3",3 18. Sants,2014-04-01
252,100,4,0,96,,"84,5","115,7",-,"83,4",,"266,7","331,7","263,6",,"3.018,1","2.717,1","3.032,3",4 19. les Corts,2014-04-01
253,26,0,0,26,,"86,5",-,-,"86,5",,"295,5",-,"295,5",,"3.111,4",-,"3.111,4",4 20. la Maternitat i Sant Ramon,2014-04-01
254,22,1,0,21,,"144,4","211,0",-,"140,5",,"823,1",-,"752,6",,"4.956,8",-,"4.693,3",4 21. Pedralbes,2014-04-01
255,2,0,0,2,,"126,0",-,-,"126,0",,-,-,-,,-,-,-,"5 22. Vallvidrera, el Tibidabo i les Planes",2014-04-01
256,51,0,0,51,,"124,4",-,-,"124,4",,"579,9",-,"579,9",,"4.568,0",-,"4.568,0",5 23. Sarrià,2014-04-01
257,32,1,0,31,,"129,0",-,-,"129,0",,"493,7",-,"493,7",,"3.853,1",-,"3.853,1",5 24. les Tres Torres,2014-04-01
258,62,21,0,41,,"150,1","126,3",-,"162,6",,"561,6","584,6","549,5",,"3.741,9","4.257,2","3.470,7",5 25. Sant Gervasi - la Bonanova,2014-04-01
259,106,30,0,76,,"123,2","110,9",-,"127,3",,"438,9","469,0","428,4",,"3.584,6","4.168,8","3.381,4",5 26. Sant Gervasi - Galvany,2014-04-01
260,85,17,0,68,,"124,7","118,6",-,"126,0",,"345,7","325,5","350,4",,"2.909,5","2.800,1","2.935,1",5 27. el Putxet i el Farró,2014-04-01
261,36,23,0,13,,"78,8","81,2",-,"74,4",,"218,1","251,8","153,8",,"2.687,9","3.027,8","2.039,1",6 28. Vallcarca i els Penitents,2014-04-01
262,3,1,0,2,,"75,5","100,0",-,"51,0",,"219,5",-,-,,"2.670,6",-,-,6 29. el Coll,2014-04-01
263,23,1,0,22,,"78,8",-,-,"78,8",,"224,1",-,"224,1",,"2.800,4",-,"2.800,4",6 30. la Salut,2014-04-01
264,69,4,0,65,,"76,2","146,5",-,"71,4",,"224,0","431,3","209,5",,"2.864,2","3.006,2","2.854,3",6 31. la Vila de Gràcia,2014-04-01
265,58,2,0,56,,"91,1","77,0",-,"91,6",,"339,5",-,"343,8",,"3.201,8",-,"3.206,2","6 32. el Camp d""en Grassot i Gràcia Nova",2014-04-01
266,60,2,0,58,,"73,2","65,5",-,"73,5",,"181,2",-,"179,2",,"2.574,6",-,"2.533,5",7 33. el Baix Guinardó,2014-04-01
267,12,0,0,12,,"79,0",-,-,"79,0",,"182,5",-,"182,5",,"2.233,9",-,"2.233,9",7 34. Can Baró,2014-04-01
268,58,0,0,58,,"60,7",-,-,"60,7",,"137,6",-,"137,6",,"1.981,9",-,"1.981,9",7 35. el Guinardó,2014-04-01
269,6,1,0,5,,"77,4","108,0",-,"69,8",,"188,0",-,"176,3",,"2.377,3",-,"2.427,6","7 36. la Font d""en Fargues",2014-04-01
270,35,9,0,26,,"69,4","62,0",-,"72,2",,"113,6","91,5","122,6",,"1.584,6","1.417,5","1.653,0",7 37. el Carmel,2014-04-01
271,10,3,1,6,,"56,9","46,7","49,0","69,7",,"100,7","69,4","147,5",,"1.749,0","1.516,3","2.098,0",7 38. la Teixonera,2014-04-01
272,3,2,0,1,,"63,0","62,0",-,"65,0",,"81,4",-,-,,"1.291,5",-,-,7 39. Sant Genís dels Agudells,2014-04-01
273,4,1,0,3,,"61,0","69,0",-,"58,3",,"96,8",-,"107,3",,"1.615,5",-,"1.840,0",7 40. Montbau,2014-04-01
274,5,2,0,3,,"53,5","53,5",-,"53,5",,"122,5",-,"112,5",,"2.299,7",-,"2.069,5","7 41. la Vall d""Hebron",2014-04-01
275,2,2,0,0,,"59,5","59,5",-,-,,-,-,-,,-,-,-,7 42. la Clota,2014-04-01
276,41,8,0,33,,"71,0","65,4",-,"72,4",,"120,5","105,8","124,9",,"1.561,4","1.639,3","1.538,3",7 43. Horta,2014-04-01
277,13,2,0,11,,"69,8","58,5",-,"71,8",,"124,8",-,"130,7",,"1.829,7",-,"1.883,7",8 44. Vilapicina i la Torre Llobeta,2014-04-01
278,16,1,0,15,,"64,4","81,0",-,"63,3",,"101,7",-,"100,3",,"1.456,4",-,"1.488,7",8 45. Porta,2014-04-01
279,7,0,0,7,,"70,3",-,-,"70,3",,-,-,-,,-,-,-,8 46. el Turó de la Peira,2014-04-01
280,1,0,0,1,,"61,0",-,-,"61,0",,-,-,-,,-,-,-,8 47. Can Peguera,2014-04-01
281,16,0,0,16,,"72,3",-,-,"72,3",,"147,5",-,"147,5",,"1.695,8",-,"1.695,8",8 48. la Guineueta,2014-04-01
282,13,0,0,13,,"65,8",-,-,"65,8",,"120,5",-,"120,5",,"1.717,8",-,"1.717,8",8 49. Canyelles,2014-04-01
283,19,0,0,19,,"60,6",-,-,"60,6",,"82,7",-,"82,7",,"1.400,7",-,"1.400,7",8 50. les Roquetes,2014-04-01
284,21,0,0,21,,"61,1",-,-,"61,1",,"132,3",-,"132,3",,"1.984,0",-,"1.984,0",8 51. Verdun,2014-04-01
285,33,0,0,33,,"55,5",-,-,"55,5",,"76,6",-,"76,6",,"1.576,4",-,"1.576,4",8 52. la Prosperitat,2014-04-01
286,13,0,0,13,,"54,4",-,-,"54,4",,"47,9",-,"47,9",,"985,9",-,"985,9",8 53. la Trinitat Nova,2014-04-01
287,2,0,0,2,,"92,0",-,-,"92,0",,-,-,-,,-,-,-,8 54. Torre Baró,2014-04-01
288,12,0,0,12,,"60,1",-,-,"60,1",,"78,0",-,"78,0",,"1.218,8",-,"1.218,8",8 55. Ciutat Meridiana,2014-04-01
289,5,0,0,5,,"83,5",-,-,"83,5",,"148,5",-,"148,5",,"1.652,4",-,"1.652,4",8 56. Vallbona,2014-04-01
290,44,2,0,42,,"72,3","78,0",-,"72,0",,"141,0",-,"126,6",,"1.911,6",-,"1.768,5",9 57. la Trinitat Vella,2014-04-01
291,1,0,0,1,,-,-,-,-,,-,-,-,,-,-,-,9 58. Baró de Viver,2014-04-01
292,11,0,0,11,,"72,0",-,-,"72,0",,"111,0",-,"111,0",,"1.449,4",-,"1.449,4",9 59. el Bon Pastor,2014-04-01
293,116,1,0,115,,"61,6","64,0",-,"61,6",,"132,7",-,"132,8",,"2.099,0",-,"2.100,5",9 60. Sant Andreu,2014-04-01
294,49,0,0,49,,"75,0",-,-,"75,0",,"156,1",-,"156,1",,"2.078,8",-,"2.078,8",9 61. la Sagrera,2014-04-01
295,28,6,0,22,,"65,9","75,5",-,"63,2",,"120,0","136,3","114,9",,"1.768,4","1.746,7","1.775,2",9 62. el Congrés i els Indians,2014-04-01
296,34,5,0,29,,"83,4","57,6",-,"88,4",,"245,4","99,2","281,9",,"2.697,9","1.769,6","2.930,0",9 63. Navas,2014-04-01
297,83,0,0,83,,"74,8",-,-,"74,8",,"196,0",-,"196,0",,"2.388,8",-,"2.388,8","10 64. el Camp de l""Arpa del Clot",2014-04-01
298,93,10,0,83,,"85,7","90,0",-,"85,1",,"323,5","285,4","330,2",,"3.178,0","3.140,5","3.184,6",10 65. el Clot,2014-04-01
299,7,4,0,3,,"63,0","63,5",-,"62,3",,"133,0","104,5","171,0",,"2.041,3","1.576,5","2.661,1",10 66. el Parc i la Llacuna del Poblenou,2014-04-01
300,2,1,0,1,,"129,5","134,0",-,"125,0",,-,-,-,,-,-,-,10 67. la Vila Olímpica del Poblenou,2014-04-01
301,24,7,1,16,,"75,3","72,0","75,0","76,9",,"206,0","219,0","200,0",,"2.755,7","2.785,6","2.741,7",10 68. el Poblenou,2014-04-01
302,24,4,1,19,,"96,1","76,5","62,0","102,4",,"587,3","251,6","661,9",,"5.820,5","3.105,0","6.423,9",10 69. Diagonal Mar i el Front Marítim del Poblenou,2014-04-01
303,290,21,11,258,,"93,2","104,1","67,2","93,4",,"241,4","255,6","240,2",,"2.474,0","2.442,1","2.476,7",10 70. el Besòs i el Maresme,2014-04-01
304,1,0,0,1,,"83,0",-,-,"83,0",,-,-,-,,-,-,-,10 71. Provençals del Poblenou,2014-04-01
305,32,3,2,27,,"75,6","112,3","89,0","70,8",,"264,7","361,8","242,3",,"2.787,5","2.840,0","2.775,4",10 72. Sant Martí de Provençals,2014-04-01
306,46,6,0,40,,"74,3","58,2",-,"76,9",,"99,3","91,9","101,3",,"1.414,1","1.516,5","1.386,2",10 73. la Verneda i la Pau,2014-04-01
307,52,7,0,45,,-,-,-,-,,-,-,-,,-,-,-,NC,2014-04-01
308,,,,,,,,,,,,,,,,,,empty,2014-07-01
309,2.550,208,19,2.323,,"83,2","84,8","71,3","83,1",,"262,3","298,4","258,1",,"2.782,1","3.319,7","2.720,2",Global,2014-07-01
310,,,,,,,,,,,,,,,,,,empty,2014-07-01
311,105,7,0,98,,"64,6","37,0",-,"66,8",,"122,0","101,6","123,7",,"1.905,4","2.745,2","1.832,9",1 1. el Raval,2014-07-01
312,72,12,0,60,,"90,1","70,7",-,"93,8",,"265,0","292,9","259,5",,"3.018,7","4.036,8","2.818,7",1 2. el Barri Gòtic,2014-07-01
313,49,8,0,41,,"41,3","40,3",-,"41,5",,"168,8","231,1","157,0",,"3.654,4","5.192,7","3.363,4",1 3. la Barceloneta,2014-07-01
314,56,7,0,49,,"82,5","63,5",-,"85,1",,"243,6","284,2","238,1",,"3.000,6","4.261,6","2.828,7","1 4. Sant Pere, Santa Caterina i la Ribera",2014-07-01
315,74,8,0,66,,"92,4","78,5",-,"94,3",,"273,5","397,4","256,1",,"2.950,5","5.181,2","2.637,4",2 5. el Fort Pienc,2014-07-01
316,22,0,0,22,,"48,4",-,-,"48,4",,"107,7",-,"107,7",,"2.264,4",-,"2.264,4",2 6. la Sagrada Família,2014-07-01
317,84,4,3,77,,"109,6","86,7","67,3","112,6",,"419,4","159,0","433,1",,"3.448,4","1.801,0","3.535,1","2 7. la Dreta de l""Eixample",2014-07-01
318,63,1,0,62,,"89,7","70,0",-,"90,0",,"286,2",-,"283,9",,"3.278,8",-,"3.230,6","2 8. l""Antiga Esquerra de l""Eixample",2014-07-01
319,44,0,0,44,,"82,3",-,-,"82,3",,"249,5",-,"249,5",,"3.060,6",-,"3.060,6","2 9. la Nova Esquerra de l""Eixample",2014-07-01
320,40,0,0,40,,"84,9",-,-,"84,9",,"271,6",-,"271,6",,"2.769,2",-,"2.769,2",2 10. Sant Antoni,2014-07-01
321,81,0,0,81,,"61,0",-,-,"61,0",,"90,1",-,"90,1",,"1.582,1",-,"1.582,1",3 11. el Poble Sec - AEI Parc Montjuïc,2014-07-01
322,2,0,0,2,,"88,0",-,-,"88,0",,-,-,-,,-,-,-,3 12. la Marina del Prat Vermell - AEI Zona Franca,2014-07-01
323,25,0,3,22,,"76,8",-,"82,7","76,1",,"89,4",-,"89,4",,"1.290,8",-,"1.290,8",3 13. la Marina de Port,2014-07-01
324,11,0,0,11,,"78,0",-,-,"78,0",,"184,0",-,"184,0",,"2.367,4",-,"2.367,4",3 14. la Font de la Guatlla,2014-07-01
325,17,0,0,17,,"66,8",-,-,"66,8",,"109,3",-,"109,3",,"1.625,6",-,"1.625,6",3 15. Hostafrancs,2014-07-01
326,12,0,0,12,,"68,6",-,-,"68,6",,"162,1",-,"162,1",,"2.048,5",-,"2.048,5",3 16. la Bordeta,2014-07-01
327,21,0,0,21,,"54,6",-,-,"54,6",,"77,0",-,"77,0",,"1.350,9",-,"1.350,9",3 17. Sants - Badal,2014-07-01
328,47,0,0,47,,"71,1",-,-,"71,1",,"154,4",-,"154,4",,"2.319,5",-,"2.319,5",3 18. Sants,2014-07-01
329,122,1,0,121,,"82,9","76,0",-,"83,0",,"250,8",-,"250,7",,"2.962,9",-,"2.957,3",4 19. les Corts,2014-07-01
330,60,1,0,59,,"84,0","75,0",-,"84,1",,"286,8",-,"290,6",,"3.279,6",-,"3.318,3",4 20. la Maternitat i Sant Ramon,2014-07-01
331,35,0,0,35,,"144,0",-,-,"144,0",,"777,4",-,"777,4",,"4.748,9",-,"4.748,9",4 21. Pedralbes,2014-07-01
332,6,0,0,6,,"96,7",-,-,"96,7",,"207,5",-,"207,5",,"2.016,4",-,"2.016,4","5 22. Vallvidrera, el Tibidabo i les Planes",2014-07-01
333,35,0,0,35,,"96,8",-,-,"96,8",,"397,0",-,"397,0",,"4.340,9",-,"4.340,9",5 23. Sarrià,2014-07-01
334,17,0,0,17,,"164,3",-,-,"164,3",,"607,2",-,"607,2",,"3.548,5",-,"3.548,5",5 24. les Tres Torres,2014-07-01
335,43,11,0,32,,"136,8","133,3",-,"138,0",,"525,7","788,3","435,2",,"4.091,1","6.404,4","3.293,4",5 25. Sant Gervasi - la Bonanova,2014-07-01
336,77,24,0,53,,"123,4","132,6",-,"119,1",,"464,1","656,0","368,1",,"3.447,9","4.650,0","2.846,8",5 26. Sant Gervasi - Galvany,2014-07-01
337,69,6,0,63,,"119,5","145,8",-,"117,3",,"350,9","380,2","348,2",,"2.913,0","2.645,8","2.937,8",5 27. el Putxet i el Farró,2014-07-01
338,49,19,0,30,,"77,6","83,5",-,"74,6",,"166,3","219,6","138,7",,"1.760,2","2.540,4","1.356,7",6 28. Vallcarca i els Penitents,2014-07-01
339,7,1,0,6,,"64,0","53,0",-,"65,8",,"161,6",-,"158,5",,"2.454,4",-,"2.297,4",6 29. el Coll,2014-07-01
340,32,0,0,32,,"89,9",-,-,"89,9",,"234,9",-,"234,9",,"2.664,4",-,"2.664,4",6 30. la Salut,2014-07-01
341,72,1,0,71,,"79,3","129,0",-,"78,5",,"290,1",-,"288,8",,"3.351,0",-,"3.358,0",6 31. la Vila de Gràcia,2014-07-01
342,58,0,0,58,,"97,7",-,-,"97,7",,"251,6",-,"251,6",,"2.541,8",-,"2.541,8","6 32. el Camp d""en Grassot i Gràcia Nova",2014-07-01
343,51,0,0,51,,"79,1",-,-,"79,1",,"210,5",-,"210,5",,"2.577,7",-,"2.577,7",7 33. el Baix Guinardó,2014-07-01
344,9,0,0,9,,"64,4",-,-,"64,4",,"120,0",-,"120,0",,"1.904,8",-,"1.904,8",7 34. Can Baró,2014-07-01
345,52,2,0,50,,"79,9","127,0",-,"77,9",,"213,3",-,"198,9",,"2.210,6",-,"2.139,4",7 35. el Guinardó,2014-07-01
346,16,1,0,15,,"80,1",-,-,"80,1",,"191,5",-,"191,5",,"2.254,3",-,"2.254,3","7 36. la Font d""en Fargues",2014-07-01
347,30,5,1,24,,"70,9","63,2","89,0","71,9",,"108,4","70,7","117,4",,"1.437,0","1.113,1","1.514,2",7 37. el Carmel,2014-07-01
348,4,2,0,2,,"59,8","69,5",-,"50,0",,"124,0",-,-,,"1.976,4",-,-,7 38. la Teixonera,2014-07-01
349,6,3,0,3,,"80,2","103,5",-,"64,7",,"80,8","127,0","50,0",,"1.045,0","1.362,0","833,6",7 39. Sant Genís dels Agudells,2014-07-01
350,5,1,0,4,,"58,5","59,0",-,"58,3",,"106,3",-,"106,7",,"1.851,5",-,"1.875,4",7 40. Montbau,2014-07-01
351,6,1,0,5,,"59,7","70,0",-,"57,6",,"146,6",-,"151,8",,"2.486,9",-,"2.658,6","7 41. la Vall d""Hebron",2014-07-01
352,1,1,0,0,,"74,0","74,0",-,-,,-,-,-,,-,-,-,7 42. la Clota,2014-07-01
353,34,5,0,29,,"88,0","57,3",-,"91,4",,"147,1","100,0","152,9",,"1.674,0","1.778,2","1.660,9",7 43. Horta,2014-07-01
354,15,1,0,14,,"75,3","110,0",-,"72,8",,"140,2",-,"141,3",,"1.923,6",-,"1.979,9",8 44. Vilapicina i la Torre Llobeta,2014-07-01
355,25,0,0,25,,"64,5",-,-,"64,5",,"105,9",-,"105,9",,"1.718,3",-,"1.718,3",8 45. Porta,2014-07-01
356,9,0,0,9,,"63,7",-,-,"63,7",,"96,0",-,"96,0",,"1.601,6",-,"1.601,6",8 46. el Turó de la Peira,2014-07-01
357,1,0,0,1,,"61,0",-,-,"61,0",,-,-,-,,-,-,-,8 47. Can Peguera,2014-07-01
358,16,0,0,16,,"70,9",-,-,"70,9",,"137,0",-,"137,0",,"1.993,6",-,"1.993,6",8 48. la Guineueta,2014-07-01
359,6,0,0,6,,"75,0",-,-,"75,0",,"156,0",-,"156,0",,"1.925,9",-,"1.925,9",8 49. Canyelles,2014-07-01
360,24,0,0,24,,"56,9",-,-,"56,9",,"48,0",-,"48,0",,"1.071,1",-,"1.071,1",8 50. les Roquetes,2014-07-01
361,18,0,0,18,,"58,9",-,-,"58,9",,"93,0",-,"93,0",,"1.509,0",-,"1.509,0",8 51. Verdun,2014-07-01
362,14,0,0,14,,"56,9",-,-,"56,9",,"113,8",-,"113,8",,"1.801,4",-,"1.801,4",8 52. la Prosperitat,2014-07-01
